"Device","Date & Time","Latitude","Longitude","Google Maps"
"Android","7/20/2026 01:18 AM","40.8165288","-96.6685737","https://www.google.com/maps?q=40.8165288,-96.6685737"
"Android","7/26/2026 09:05 PM","40.8154317","-96.6686147","https://www.google.com/maps?q=40.8154317,-96.6686147"
"Android","6/4/2026 07:23 AM","40.8165128","-96.6686975","https://www.google.com/maps?q=40.8165128,-96.6686975"
"Android","7/26/2026 11:39 AM","40.8157015","-96.668734","https://www.google.com/maps?q=40.8157015,-96.668734"
"Android","8/21/26 11:25:48 AM","40.8165364","-96.6687897","https://www.google.com/maps?q=40.8165364,-96.6687897"
"Android","6/26/2026 08:59 AM","40.8164732","-96.668823","https://www.google.com/maps?q=40.8164732,-96.668823"
"Android","8/5/26 11:01:40 AM","40.8165135","-96.6688361","https://www.google.com/maps?q=40.8165135,-96.6688361"
"Android","8/7/26 9:49:45 AM","40.8159478","-96.6689485","https://www.google.com/maps?q=40.8159478,-96.6689485"
"Android","7/1/2026 07:01 AM","40.8161342","-96.6689572","https://www.google.com/maps?q=40.8161342,-96.6689572"
"Android","7/1/2026 10:25 AM","40.8155323","-96.6690475","https://www.google.com/maps?q=40.8155323,-96.6690475"
"Android","8/6/26 2:16:53 PM","40.7554551","-96.669188","https://www.google.com/maps?q=40.7554551,-96.669188"
"Android","6/3/2026 08:22 AM","40.8135047","-96.669789","https://www.google.com/maps?q=40.8135047,-96.669789"
"Android","8/18/26 5:50:27 PM","40.8154673","-96.670333","https://www.google.com/maps?q=40.8154673,-96.670333"
"Android","6/3/2026 02:41 PM","40.8132841","-96.6704137","https://www.google.com/maps?q=40.8132841,-96.6704137"
"Android","8/6/26 9:42:13 AM","40.8145617","-96.6704413","https://www.google.com/maps?q=40.8145617,-96.6704413"
"Android","8/21/26 12:06:12 PM","40.8133419","-96.6705594","https://www.google.com/maps?q=40.8133419,-96.6705594"
"Android","8/21/26 12:29:48 PM","40.8133141","-96.6705748","https://www.google.com/maps?q=40.8133141,-96.6705748"
"Android","7/8/2026 10:34 AM","40.8133236","-96.670595","https://www.google.com/maps?q=40.8133236,-96.670595"
"Android","7/13/2026 10:55 AM","40.8133013","-96.6706487","https://www.google.com/maps?q=40.8133013,-96.6706487"
"Android","7/13/2026 10:45 AM","40.8136843","-96.6707103","https://www.google.com/maps?q=40.8136843,-96.6707103"
"Android","7/8/26 10:41:38 AM","40.8135253","-96.6707877","https://www.google.com/maps?q=40.8135253,-96.6707877"
"Android","7/1/2026 07:32 AM","40.8135149","-96.6708908","https://www.google.com/maps?q=40.8135149,-96.6708908"
"Android","7/1/2026 07:25 AM","40.8135277","-96.6709035","https://www.google.com/maps?q=40.8135277,-96.6709035"
"Android","6/1/2026 07:40 AM","40.8133421","-96.6713485","https://www.google.com/maps?q=40.8133421,-96.6713485"
"Android","7/8/26 10:42:38 AM","40.813751","-96.6727479","https://www.google.com/maps?q=40.813751,-96.6727479"
"Android","3/5/2026 10:06 AM","40.8337228","-96.6744373","https://www.google.com/maps?q=40.8337228,-96.6744373"
"Android","7/20/26 6:27:56 AM","40.8218275","-96.6749493","https://www.google.com/maps?q=40.8218275,-96.6749493"
"Android","8/21/26 12:32:31 PM","40.8136449","-96.6759906","https://www.google.com/maps?q=40.8136449,-96.6759906"
"Android","7/20/26 6:44:30 AM","40.820784","-96.677018","https://www.google.com/maps?q=40.820784,-96.677018"
"Android","8/18/26 11:42:02 AM","40.8593333","-96.6783535","https://www.google.com/maps?q=40.8593333,-96.6783535"
"Android","8/12/26 12:46:38 PM","40.8595151","-96.6783826","https://www.google.com/maps?q=40.8595151,-96.6783826"
"Android","8/5/26 10:41:21 AM","40.8588364","-96.6784182","https://www.google.com/maps?q=40.8588364,-96.6784182"
"Android","3/26/2026 10:00 AM","40.8592852","-96.6784792","https://www.google.com/maps?q=40.8592852,-96.6784792"
"Android","8/5/26 10:58:03 AM","40.8590054","-96.6785365","https://www.google.com/maps?q=40.8590054,-96.6785365"
"Android","3/30/2026 04:35 PM","40.8180181","-96.6811473","https://www.google.com/maps?q=40.8180181,-96.6811473"
"Android","3/30/2026 04:42 PM","40.8181007","-96.6811629","https://www.google.com/maps?q=40.8181007,-96.6811629"
"Android","8/19/26 11:58:41 AM","40.8332687","-96.681709","https://www.google.com/maps?q=40.8332687,-96.681709"
"Android","4/24/2026 05:58 PM","40.8269974","-96.6817872","https://www.google.com/maps?q=40.8269974,-96.6817872"
"Android","4/25/2026 06:16 PM","40.808771","-96.6820161","https://www.google.com/maps?q=40.808771,-96.6820161"
"iPhone","8/16/26 3:07:46 PM","40.810937534652666","-96.68205732235572","https://www.google.com/maps?q=40.810937534652666,-96.68205732235572"
"Android","4/25/2026 06:11 PM","40.8087708","-96.6820582","https://www.google.com/maps?q=40.8087708,-96.6820582"
"iPhone","8/17/26 6:40:25 AM","40.810934443549165","-96.68206427556557","https://www.google.com/maps?q=40.810934443549165,-96.68206427556557"
"iPhone","8/17/26 6:21:44 AM","40.81093377125282","-96.68206697353051","https://www.google.com/maps?q=40.81093377125282,-96.68206697353051"
"iPhone","7/7/26 5:05:46 PM","40.79631452242885","-96.68238210335885","https://www.google.com/maps?q=40.79631452242885,-96.68238210335885"
"iPhone","7/7/2026 05:05 PM","40.7963145224289","-96.6823821033589","https://www.google.com/maps?q=40.79631452242885,-96.68238210335885"
"iPhone","7/7/26 5:04:30 PM","40.79623693837919","-96.68242013143546","https://www.google.com/maps?q=40.79623693837919,-96.68242013143546"
"iPhone","7/7/2026 05:04 PM","40.7962369383792","-96.6824201314355","https://www.google.com/maps?q=40.79623693837919,-96.68242013143546"
"Android","4/25/2026 06:28 PM","40.8060187","-96.682897","https://www.google.com/maps?q=40.8060187,-96.682897"
"Android","6/3/2026 04:09 PM","40.8129664","-96.6843329","https://www.google.com/maps?q=40.8129664,-96.6843329"
"Android","7/10/2026 12:18 PM","40.7288941","-96.6844561","https://www.google.com/maps?q=40.7288941,-96.6844561"
"Android","8/6/26 11:00:12 AM","40.8134131","-96.6846746","https://www.google.com/maps?q=40.8134131,-96.6846746"
"Android","8/8/26 4:30:43 PM","40.8471754","-96.6854594","https://www.google.com/maps?q=40.8471754,-96.6854594"
"Android","4/6/2026 01:04 PM","40.8138364","-96.6876595","https://www.google.com/maps?q=40.8138364,-96.6876595"
"iPhone","8/12/26 2:06:04 PM","40.79890735447863","-96.68847868627908","https://www.google.com/maps?q=40.79890735447863,-96.68847868627908"
"iPhone","7/31/2026 07:33 PM","40.79884193016143","-96.68964317570247","https://www.google.com/maps?q=40.79884193016143,-96.68964317570247"
"iPhone","8/11/26 4:03:40 PM","40.798908715139554","-96.68972759939619","https://www.google.com/maps?q=40.798908715139554,-96.68972759939619"
"Android","8/7/26 10:22:50 AM","40.7967194","-96.6903284","https://www.google.com/maps?q=40.7967194,-96.6903284"
"Android","8/5/26 3:14:43 PM","40.7975473","-96.6904859","https://www.google.com/maps?q=40.7975473,-96.6904859"
"Android","8/7/26 5:44:02 AM","40.7953641","-96.6907129","https://www.google.com/maps?q=40.7953641,-96.6907129"
"Android","8/7/26 5:44:56 AM","40.7971114","-96.6907813","https://www.google.com/maps?q=40.7971114,-96.6907813"
"iPhone","8/7/26 5:49:39 AM","40.79710377170877","-96.69078328710722","https://www.google.com/maps?q=40.79710377170877,-96.69078328710722"
"iPhone","8/12/26 2:19:17 AM","40.79709231172449","-96.69079541998543","https://www.google.com/maps?q=40.79709231172449,-96.69079541998543"
"iPhone","8/12/26 2:19:41 AM","40.79709333152085","-96.69079763339971","https://www.google.com/maps?q=40.79709333152085,-96.69079763339971"
"Android","8/7/26 5:46:44 AM","40.7971272","-96.6908008","https://www.google.com/maps?q=40.7971272,-96.6908008"
"iPhone","7/18/2026 03:38 AM","40.7971084841788","-96.6908015317615","https://www.google.com/maps?q=40.7971084841788,-96.69080153176154"
"Android","8/10/26 2:02:12 PM","40.7971317","-96.6908019","https://www.google.com/maps?q=40.7971317,-96.6908019"
"Android","8/7/26 5:44:41 AM","40.797113","-96.6908045","https://www.google.com/maps?q=40.797113,-96.6908045"
"iPhone","8/7/26 5:30:02 AM","40.797097798054914","-96.69080828473163","https://www.google.com/maps?q=40.797097798054914,-96.69080828473163"
"iPhone","8/7/26 5:36:04 AM","40.79709861601158","-96.69080909690705","https://www.google.com/maps?q=40.79709861601158,-96.69080909690705"
"iPhone","8/7/26 5:50:14 AM","40.797097843595196","-96.6908096295831","https://www.google.com/maps?q=40.797097843595196,-96.6908096295831"
"iPhone","8/10/26 12:28:30 AM","40.79710170288463","-96.69081368817666","https://www.google.com/maps?q=40.79710170288463,-96.69081368817666"
"iPhone","7/30/26 5:30:49 PM","40.797165401581665","-96.69081481242625","https://www.google.com/maps?q=40.797165401581665,-96.69081481242625"
"iPhone","7/30/2026 05:30 PM","40.7971654015817","-96.6908148124263","https://www.google.com/maps?q=40.797165401581665,-96.69081481242625"
"iPhone","8/19/26 3:05:59 AM","40.79715109971595","-96.69081881023826","https://www.google.com/maps?q=40.79715109971595,-96.69081881023826"
"iPhone","8/7/26 5:28:05 AM","40.797106344959886","-96.69081924266365","https://www.google.com/maps?q=40.797106344959886,-96.69081924266365"
"iPhone","8/19/26 3:06:05 AM","40.79715106602884","-96.69081963733754","https://www.google.com/maps?q=40.79715106602884,-96.69081963733754"
"iPhone","8/4/2026 08:43 PM","40.797085712342664","-96.6908225136036","https://www.google.com/maps?q=40.797085712342664,-96.6908225136036"
"iPhone","8/7/26 5:27:40 AM","40.79711043917432","-96.6908246232289","https://www.google.com/maps?q=40.79711043917432,-96.6908246232289"
